patch_title,url,raw_text,label
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"Peaches now count as two portions of fruit when deposited in a chute, meaning you will need half as many to get a Graveyard Pizzazz Point.",General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,Players can no longer bring certain bones that can be converted into fruit with them into the graveyard.,General Change
Project Rebalance: Skilling & Poll 81 MTA Changes,https://secure.runescape.com/m=news/project-rebalance-skilling--poll-81-mta-changes?oldschool=1,"You can now scry Seer's village, Yanille and the Grand Exchange if you have the corresponding teleport unlocked at your portal nexus or scrying pool. using the Portal Nexus no longer shows the wrong areas.",XP/Progression
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"The Hueycoatl is now classed as a Draconic creature, and will be weak to Dragonbane Weaponry.",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Reworked the Duelling Wand:,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Removed the unique spell.,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,The wand can now autocast combat spell from the Standard Spellbook.,Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"With the removal of Duelling Shot, the weapon can no longer cast any spell at 3-ticks. Standard Spells are the standard 5-tick cast.",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,The Duelling Wand now deals Dragonbane damage.,Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Magic Strength: +10% (previously +5%),Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Dragonbane Accuracy: +50%,Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Dragonbane Strength: +20%,Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"Added a new reward, in the form of a Ranged Armour set with a total of +8 Prayer Bonus and +9 more Magic Defence than Blessed Dragonhide.",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"Added seeds for a new herb, which will be combined with the secondary ingredient from the upcoming Herblore Activity to create a Prayer Regeneration Potion.",XP/Progression
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Added Sunfire Splinters and Blessed Bones to the Hueycoatl's loot table.,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"We'll rename Muddy Pages, Duelling Wand and the new Ranged Set.",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,The instanced system will work similarly to that of Nex.,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"Yes, there will be a pet.",General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,There will be a pet.,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Join the Dwarven Party and make your way up the Darkfrost mountain.,General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"Attack the parts of the Hueycoatl sticking out from the rock, while avoiding hazards. Dont forget your protection Prayers!",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"When the Hueycoatl moves, climb to the top of the mountain and attack the head.",Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"If the Hueycoatl uses its tail to defend itself, shatter it so you can resume the fight!",General Change
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,Deal damage to the head until the Hueycoatl is defeated.,Combat Balance
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,99 Prayer using Protection Prayers = 4m 57s VS w/ Prayer Regen = ~7mins,XP/Progression
Group Boss - Varlamore: Part Two,https://secure.runescape.com/m=news/group-boss---varlamore-part-two?oldschool=1,"99 Prayer using Piety, Rigour etc. = 2m 28s VS w/ Prayer Regen = ~3 mins",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Improve the experience for new players so that Old School feels less sluggish in the early stages.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Improve the 'value-proposition' for Agility levels so that levelling the skill feels impactful in more scenarios.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Consider the impact of these changes on activities where managing your Run Energy is a means of skill-expression or warrants resource usage, such as Blast Furnace, the Great Olm or various God Wars Dungeon methods.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Drain rate: the rate at which your Run Energy drains.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Regen rate: the rate at which your Run Energy regenerates.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Weight: the weight (in kg) of your equipped items and inventory, which influences drain rate for weight values between 0 and 64kg.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Agility Level: the value of your Agility skill, which currently influences your regeneration rate.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Buff the regen rate of Run Energy.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Change the drain rate of Run Energy so that it:,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Scales based on your Agility level.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Scales harder with higher weights.,General Change
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Regen rate and drain rate are guaranteed to be better if your weight is 1kg or lower, in any given scenario.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Regen rate is unaffected by weight but improves as your Agility level increases.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Drain rate is always the same if your weight is 1kg or lower, regardless of Agility level.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Drain rate scales more with weight but is offset as your Agility level increases.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"While not shown on this table, players with 1 Agility will have a lower 'proposed drain rate' than 'live drain rate' if their weight is 36kg or below, which should cover even the busiest of early-game Inventories.",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"At higher weights, proposed drain rate is often higher than the live drain rate. This is offset by a higher proposed regen rate, so you should 'profit' more Run Energy if you're toggling between running and walking or spending time standing still. Here are a few break-points where the proposed drain rate becomes higher than the live drain rate:",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,20 Agility: 42kg,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,50 Agility: 50kg,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,70 Agility: 55kg,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,99 Agility: 57kg,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Higher Agility levels drastically increase your regen rate and lower your drain rate at higher weights.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,Remove the 30% increased Run Energy regen rate set effect.,XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Grant a 4% chance to receive an additional Mark of Grace, per piece . This means the full outfit grants a 24% chance to obtain an additional Mark of Grace, or roughly 24% extra Marks of Grace on any course that grants them.",General Change
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Add another effect which prevents failing on any Agility Course if the full set is equipped, indirectly buffing XP per hour.",Bug Fix
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Retain the negative weight. This means that Graceful will still be a good choice for certain activities, but shouldnt feel like youre obligated to wear it everywhere.",General Change
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Try focusing on 'familiar' activities where you feel like Run Energy plays a role. This could mean a Chambers of Xeric solo, smelting bars at Blast Furnace, using the Ourania Altar, or completing an early-game quest in some representative gear. Consider how the activities feel , whether Stamina potions still feel relevant, and whether it still feels important to toggle between running and walking.",Mobile/UI
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"Try adjusting your Agility level in the same setups to see how much better or worse something feels. Can you feel a difference after gaining more Agility levels, or taking some off?",XP/Progression
Run Energy Changes Proposal,https://secure.runescape.com/m=news/run-energy-changes-proposal?oldschool=1,"If you've got a friend, family member or partner who's played a little in the past or seen you play, consider letting them run around a little or try Cook's Assistant to see how they feel about running vs. walking!",General Change
Miscellaneous Changes,https://secure.runescape.com/m=news/miscellaneous-changes?oldschool=1,"Removed the Magic Strength bonus from the Blood Moon Tassets, as originally intended.",Combat Balance
Miscellaneous Changes,https://secure.runescape.com/m=news/miscellaneous-changes?oldschool=1,Fixed a Poison Dynamite bug which caused players to hit 0 even when theyd passed their Accuracy roll.,Bug Fix
Miscellaneous Changes,https://secure.runescape.com/m=news/miscellaneous-changes?oldschool=1,Mining Gloves now work correctly in Miscellania.,XP/Progression
Miscellaneous Changes,https://secure.runescape.com/m=news/miscellaneous-changes?oldschool=1,Toadflax and Snapdragon will now come noted from the Agility Arena Store.,XP/Progression
Miscellaneous Changes,https://secure.runescape.com/m=news/miscellaneous-changes?oldschool=1,"The crane repairs at Piscarilius can now be done with Oak, Teak or Mahogany planks as well as basic ones. All three Planks must be made of the same material.",General Change
